,Timestamp,open_price,High,Low,Close_Price,Volumn,Close_time,Turnover,Trades_number,Active_Buy_Vol,Active_Buy_Turnover,Ignore
1144,2023-02-18,1694.10,1715.00,1679.13,1691.66,2188299.314,2023-02-18 23:59:59.999,3708739130.00816,1506786,1084049.141,1837572243.37414,0
1145,2023-02-19,1691.65,1729.58,1666.00,1680.31,3595633.465,2023-02-19 23:59:59.999,6100181496.80222,2288950,1783381.344,3026690344.97585,0
1146,2023-02-20,1680.46,1720.39,1650.00,1703.70,4212950.942,2023-02-20 23:59:59.999,7148997088.38648,2740431,2117811.544,3594474259.60275,0
1147,2023-02-21,1703.71,1716.99,1635.00,1659.20,4978504.599,2023-02-21 23:59:59.999,8351819569.77419,3119701,2408456.154,4041373118.74736,0
1148,2023-02-22,1659.20,1667.62,1591.17,1642.01,5674489.615,2023-02-22 23:59:59.999,9245679948.95379,3474125,2747227.845,4477517502.69488,0
1149,2023-02-23,1642.01,1678.56,1627.64,1649.69,5209103.366,2023-02-23 23:59:59.999,8615177343.66240,3342766,2584468.444,4274890292.72009,0
1150,2023-02-24,1649.68,1664.44,1572.00,1607.12,5126530.811,2023-02-24 23:59:59.999,8303467975.32484,3257215,2462928.391,3990310874.63411,0
1151,2023-02-25,1607.11,1608.34,1556.08,1593.59,2522137.130,2023-02-25 23:59:59.999,4010474034.10132,1744332,1219753.937,1940029556.78972,0
1152,2023-02-26,1593.60,1652.91,1586.35,1640.49,2823827.922,2023-02-26 23:59:59.999,4564751214.99190,1905728,1463578.150,2366504839.10643,0
1153,2023-02-27,1640.51,1664.97,1606.71,1632.60,4195083.677,2023-02-27 23:59:59.999,6870579195.66050,2647835,2056980.274,3369627146.00822,0
1154,2023-02-28,1632.61,1646.99,1595.00,1604.72,3664338.319,2023-02-28 23:59:59.999,5961137503.73183,2409659,1780116.811,2896881500.89221,0
1155,2023-03-01,1604.73,1670.00,1593.03,1664.46,4455452.375,2023-03-01 23:59:59.999,7331741626.01347,2929631,2324066.979,3824859632.08268,0
1156,2023-03-02,1664.47,1677.74,1617.83,1647.29,3990138.366,2023-03-02 23:59:59.999,6548059757.19698,2583497,1956709.243,3211565215.18678,0
1157,2023-03-03,1647.29,1648.78,1534.85,1568.86,5211938.594,2023-03-03 23:59:59.999,8180795615.35683,3256332,2483071.768,3896228813.60607,0
1158,2023-03-04,1568.85,1577.00,1548.00,1566.05,1814800.844,2023-03-04 23:59:59.999,2838940116.03400,1262240,893577.799,1397971725.81124,0
1159,2023-03-05,1566.05,1588.08,1552.07,1564.06,2504148.446,2023-03-05 23:59:59.999,3930326242.67598,1545373,1253985.430,1968369953.72019,0
1160,2023-03-06,1564.06,1583.19,1553.29,1565.17,2751818.445,2023-03-06 23:59:59.999,4310268929.36937,1727768,1379447.304,2161091565.21384,0
1161,2023-03-07,1565.17,1584.00,1524.00,1561.29,4147930.855,2023-03-07 23:59:59.999,6464685741.27135,2468263,2059565.549,3210818386.06566,0
1162,2023-03-08,1561.30,1570.00,1520.00,1531.82,3963442.596,2023-03-08 23:59:59.999,6153983307.15385,2437977,1995556.344,3099241328.09991,0
1163,2023-03-09,1531.81,1545.78,1402.80,1436.42,6580693.110,2023-03-09 23:59:59.999,9821140426.08169,3481126,3121192.072,4661680475.67977,0
1164,2023-03-10,1436.42,1438.17,1367.51,1425.79,9938476.933,2023-03-10 23:59:59.999,13998824363.90489,4977789,4917910.563,6928053239.17433,0
1165,2023-03-11,1425.80,1478.00,1407.48,1471.03,7155608.693,2023-03-11 23:59:59.999,10335156488.57957,4150431,3622182.935,5232586413.22043,0
1166,2023-03-12,1471.03,1597.29,1446.65,1579.26,6809861.012,2023-03-12 23:59:59.999,10289085088.51228,4139321,3544200.520,5357469286.14255,0
1167,2023-03-13,1579.26,1700.00,1564.18,1673.90,9437876.215,2023-03-13 23:59:59.999,15324628550.22331,5874928,4800183.688,7795655975.59044,0
1168,2023-03-14,1673.91,1779.05,1655.00,1699.93,9038833.861,2023-03-14 23:59:59.999,15496848069.26033,6100882,4499611.749,7716090371.20928,0
1169,2023-03-15,1699.93,1718.34,1611.63,1649.81,7616093.701,2023-03-15 23:59:59.999,12666499395.59632,5456820,3762636.597,6257576939.22335,0
1170,2023-03-16,1649.82,1693.00,1632.00,1672.56,4599500.477,2023-03-16 23:59:59.999,7617308540.09723,3550128,2322352.389,3846757149.13228,0
1171,2023-03-17,1672.57,1801.22,1661.57,1789.21,6694758.759,2023-03-17 23:59:59.999,11584029077.18723,4937836,3449318.728,5969764530.49026,0
1172,2023-03-18,1789.21,1846.15,1745.00,1758.52,5475097.503,2023-03-18 23:59:59.999,9841499219.83983,4078321,2708359.036,4869534335.41500,0
1173,2023-03-19,1758.52,1841.96,1757.80,1779.99,4626069.971,2023-03-19 23:59:59.999,8310885359.15003,3339465,2326380.050,4179667300.04792,0
1174,2023-03-20,1779.98,1803.37,1722.10,1731.71,5373050.445,2023-03-20 23:59:59.999,9477798166.40060,3921342,2631535.926,4642703408.43110,0
1175,2023-03-21,1731.71,1836.00,1716.00,1800.14,5619744.412,2023-03-21 23:59:59.999,10019890870.83099,4147413,2850791.044,5084624794.77109,0
1176,2023-03-22,1800.13,1819.40,1709.00,1733.61,6034436.316,2023-03-22 23:59:59.999,10708921360.87074,4700861,2917610.677,5179083502.61749,0
1177,2023-03-23,1733.61,1860.00,1728.50,1813.27,5198586.173,2023-03-23 23:59:59.999,9324634529.86897,3888063,2659256.855,4770327501.35848,0
1178,2023-03-24,1813.26,1818.17,1720.00,1748.77,4912493.752,2023-03-24 23:59:59.999,8679521189.99405,4244423,2383431.683,4211262819.97184,0
1179,2023-03-25,1748.77,1763.70,1712.02,1741.02,2338463.552,2023-03-25 23:59:59.999,4073640165.89135,2328183,1136142.059,1979589840.69401,0
1180,2023-03-26,1741.02,1800.00,1738.29,1772.63,2889759.744,2023-03-26 23:59:59.999,5109438055.61220,2541762,1473365.710,2605395297.03452,0
1181,2023-03-27,1772.63,1779.79,1684.00,1714.35,4306582.468,2023-03-27 23:59:59.999,7455510896.43108,3461394,2079057.214,3599986897.38512,0
1182,2023-03-28,1714.34,1797.19,1700.55,1772.09,4167114.123,2023-03-28 23:59:59.999,7259377635.49757,3058865,2167891.129,3777447114.62036,0
1183,2023-03-29,1772.11,1828.58,1771.66,1791.89,3725356.756,2023-03-29 23:59:59.999,6711651489.12707,2756300,1881124.519,3389610060.81713,0
1184,2023-03-30,1791.89,1829.88,1760.84,1792.77,4163974.718,2023-03-30 23:59:59.999,7462948646.57345,2942201,2041834.179,3660324786.24005,0
1185,2023-03-31,1792.76,1848.00,1777.00,1820.81,3958210.583,2023-03-31 23:59:59.999,7182992018.54653,2809931,2034712.491,3693563971.25167,0
1186,2023-04-01,1820.81,1842.80,1805.50,1819.82,1675351.820,2023-04-01 23:59:59.999,3052725254.36357,1422524,835279.442,1522231190.32600,0
1187,2023-04-02,1819.83,1824.60,1770.00,1793.56,2192606.026,2023-04-02 23:59:59.999,3949711148.25586,1750101,1043180.289,1879510786.96302,0
1188,2023-04-03,1793.55,1840.00,1761.25,1809.68,4518659.820,2023-04-03 23:59:59.999,8135938230.19109,3246221,2255875.313,4063284779.94112,0
1189,2023-04-04,1809.68,1895.00,1800.69,1869.11,4275707.730,2023-04-04 23:59:59.999,7917928013.22222,3189265,2231992.447,4133887675.20377,0
1190,2023-04-05,1869.11,1945.00,1863.69,1907.48,4197070.072,2023-04-05 23:59:59.999,8002757302.09807,3188196,2146330.904,4093193790.17143,0
1191,2023-04-06,1907.49,1908.84,1851.60,1871.33,3037614.773,2023-04-06 23:59:59.999,5695615572.83125,2416120,1448023.679,2715334786.05008,0
1192,2023-04-07,1871.34,1881.94,1840.00,1862.87,2094298.392,2023-04-07 23:59:59.999,3892274987.59750,1776477,1011379.480,1879944393.94206,0
1193,2023-04-08,1862.88,1878.81,1846.00,1848.02,1433874.915,2023-04-08 23:59:59.999,2670491237.61519,1249077,686239.184,1278241952.68377,0
1194,2023-04-09,1848.01,1873.70,1820.31,1857.84,2391096.749,2023-04-09 23:59:59.999,4411928549.86057,1897984,1185492.119,2187910852.63471,0
1195,2023-04-10,1857.84,1919.12,1845.04,1908.90,3082285.120,2023-04-10 23:59:59.999,5789773602.66807,2215569,1579049.680,2966692085.42422,0
1196,2023-04-11,1908.91,1938.00,1880.67,1888.89,3135834.566,2023-04-11 23:59:59.999,5992414574.57517,2319270,1544377.765,2952116703.61944,0
1197,2023-04-12,1888.89,1933.00,1850.38,1916.86,5177985.751,2023-04-12 23:59:59.999,9820582527.13190,3524224,2638375.517,5006249274.38149,0
1198,2023-04-13,1916.86,2025.00,1898.01,2011.80,5944851.519,2023-04-13 23:59:59.999,11737826015.50057,4063215,3111310.227,6143156391.23556,0
1199,2023-04-14,2011.80,2137.64,2009.00,2099.77,6908499.400,2023-04-14 23:59:59.999,14466877844.11420,5000626,3525254.142,7382010465.93851,0
1200,2023-04-15,2099.77,2113.28,2071.00,2091.20,2619968.921,2023-04-15 23:59:59.999,5490344951.01392,2390559,1297209.204,2718870870.96257,0
1201,2023-04-16,2091.20,2146.10,2072.40,2118.09,2905235.978,2023-04-16 23:59:59.999,6115423203.35783,2641132,1460801.343,3075580920.80018,0
1202,2023-04-17,2118.09,2120.64,2055.50,2074.49,3410289.359,2023-04-17 23:59:59.999,7103102832.76539,2859924,1647145.819,3431051499.14680,0
1203,2023-04-18,2074.49,2126.63,2047.64,2103.29,3542599.960,2023-04-18 23:59:59.999,7413341871.08492,2774522,1766262.151,3696879801.99428,0
1204,2023-04-19,2103.29,2104.61,1921.00,1932.83,5712106.365,2023-04-19 23:59:59.999,11407976091.09683,4126727,2667159.932,5326482466.18793,0
1205,2023-04-20,1932.83,1983.22,1905.75,1942.11,4486102.176,2023-04-20 23:59:59.999,8732216194.09306,3711473,2222261.060,4326602211.68515,0
1206,2023-04-21,1942.10,1956.82,1822.01,1848.00,5520829.389,2023-04-21 23:59:59.999,10453785961.75719,4357957,2641596.857,5003625098.95889,0
1207,2023-04-22,1848.01,1886.50,1839.26,1873.39,2233900.931,2023-04-22 23:59:59.999,4160733028.81030,2272920,1119672.613,2085214278.25238,0
1208,2023-04-23,1873.40,1882.11,1833.30,1861.30,2624859.049,2023-04-23 23:59:59.999,4883738761.28466,2665310,1305043.384,2428432345.35332,0
1209,2023-04-24,1861.30,1891.30,1806.00,1841.19,4637382.676,2023-04-24 23:59:59.999,8559463422.76587,4745194,2287738.248,4224048896.18997,0
1210,2023-04-25,1841.19,1877.60,1797.98,1865.40,4166439.286,2023-04-25 23:59:59.999,7632322493.54573,3976737,2091177.016,3831528588.22671,0
1211,2023-04-26,1865.40,1964.70,1782.03,1865.02,7328089.271,2023-04-26 23:59:59.999,13832491013.22545,5679035,3695812.494,6977627362.62568,0
1212,2023-04-27,1865.03,1939.40,1858.55,1907.67,5486808.619,2023-04-27 23:59:59.999,10425583648.13769,4977700,2753424.414,5232410799.49907,0
1213,2023-04-28,1907.68,1923.63,1873.00,1890.13,3142216.755,2023-04-28 23:59:59.999,5966985911.23344,3231156,1555648.862,2954454701.52911,0
1214,2023-04-29,1890.13,1917.27,1881.10,1907.01,1593882.469,2023-04-29 23:59:59.999,3028671705.69795,1843721,801874.241,1523881447.31421,0
1215,2023-04-30,1907.01,1940.00,1863.90,1868.41,2977980.167,2023-04-30 23:59:59.999,5678023570.39942,2825844,1467497.441,2799231252.08699,0
1216,2023-05-01,1868.41,1885.56,1805.28,1829.97,3740379.561,2023-05-01 23:59:59.999,6871929627.84383,3275823,1830613.967,3363413507.18168,0
1217,2023-05-02,1829.97,1882.60,1821.25,1869.20,3065412.118,2023-05-02 23:59:59.999,5666257518.06199,2920972,1566367.567,2895813904.70639,0
1218,2023-05-03,1869.21,1917.29,1841.71,1904.74,4144638.549,2023-05-03 23:59:59.999,7762176084.36052,3834345,2084102.485,3904150577.56949,0
1219,2023-05-04,1904.74,1918.61,1865.72,1876.13,2639262.752,2023-05-04 23:59:59.999,4990059178.68051,2865588,1307120.209,2471883108.18078,0
1220,2023-05-05,1876.14,2004.99,1874.80,1992.56,5053850.500,2023-05-05 23:59:59.999,9793284393.60356,4405236,2645323.467,5126920613.02304,0
1221,2023-05-06,1992.55,2023.66,1850.00,1895.29,4880833.923,2023-05-06 23:59:59.999,9391662414.45572,4331607,2335719.163,4495936476.70929,0
1222,2023-05-07,1895.30,1933.00,1865.32,1869.50,3198475.667,2023-05-07 23:59:59.999,6096392897.08655,3623305,1581694.343,3015322457.35376,0
1223,2023-05-08,1869.51,1883.17,1810.00,1846.54,4905366.653,2023-05-08 23:59:59.999,9079925715.77355,4414300,2425054.549,4489152431.03952,0
1224,2023-05-09,1846.54,1863.00,1830.05,1845.80,2509784.607,2023-05-09 23:59:59.999,4627725853.77786,2740860,1254792.082,2313863067.69182,0
1225,2023-05-10,1845.80,1887.00,1785.74,1839.86,4903103.427,2023-05-10 23:59:59.999,9053981839.22110,4212083,2438669.534,4503877518.60249,0
1226,2023-05-11,1839.86,1841.54,1768.42,1793.24,4005939.727,2023-05-11 23:59:59.999,7238023894.70517,3699503,1937174.275,3500784423.38762,0
1227,2023-05-12,1793.25,1820.00,1735.37,1806.53,4274267.712,2023-05-12 23:59:59.999,7571365343.22157,3793847,2146412.837,3803189298.92513,0
1228,2023-05-13,1806.53,1816.24,1784.00,1794.44,1794108.348,2023-05-13 23:59:59.999,3228545808.33887,1928232,893679.793,1608308396.32891,0
1229,2023-05-14,1794.44,1825.27,1789.41,1798.25,2065119.626,2023-05-14 23:59:59.999,3725543210.17867,1990969,1037074.513,1871085659.43365,0
1230,2023-05-15,1798.26,1848.00,1783.51,1815.56,3062945.098,2023-05-15 23:59:59.999,5584428011.28594,2813445,1536012.036,2800955529.68282,0
1231,2023-05-16,1815.56,1832.93,1795.00,1823.53,2559941.664,2023-05-16 23:59:59.999,4647961186.01632,2426443,1279790.757,2323938833.42156,0
1232,2023-05-17,1823.52,1837.85,1781.00,1821.65,3158227.207,2023-05-17 23:59:59.999,5716856398.18019,2852611,1586505.255,2872559989.96547,0
1233,2023-05-18,1821.65,1831.46,1770.00,1799.69,3046459.303,2023-05-18 23:59:59.999,5507830657.71073,2673556,1501702.180,2715545013.97381,0
1234,2023-05-19,1799.69,1830.00,1795.72,1811.38,2142895.000,2023-05-19 23:59:59.999,3879976465.72274,1972008,1083337.571,1961760925.05395,0
1235,2023-05-20,1811.38,1828.88,1805.96,1818.59,1031296.976,2023-05-20 23:59:59.999,1872602029.56196,1171963,525012.243,953468413.18907,0
1236,2023-05-21,1818.59,1828.91,1794.45,1803.89,1397629.152,2023-05-21 23:59:59.999,2530470510.36566,1365112,675392.146,1222916182.31770,0
1237,2023-05-22,1803.90,1827.99,1790.76,1816.67,2270653.543,2023-05-22 23:59:59.999,4115022438.72039,1983728,1161096.269,2104416852.50256,0
1238,2023-05-23,1816.68,1874.23,1814.25,1853.36,2935200.681,2023-05-23 23:59:59.999,5428836551.95760,2374643,1524584.779,2819330935.33901,0
1239,2023-05-24,1853.37,1853.50,1775.00,1798.84,3607753.797,2023-05-24 23:59:59.999,6525113256.73166,2854180,1719674.200,3109755475.54553,0
1240,2023-05-25,1798.84,1819.93,1758.00,1804.65,2893039.670,2023-05-25 23:59:59.999,5185691223.35058,2045504,1458064.396,2614314878.95182,0
1241,2023-05-26,1804.65,1837.93,1795.99,1826.81,2175357.921,2023-05-26 23:59:59.999,3959307938.13433,1806113,1117498.096,2034201553.25013,0
1242,2023-05-27,1826.81,1835.70,1810.63,1828.85,1194937.504,2023-05-27 23:59:59.999,2181720432.26159,1189923,592996.446,1082791288.39845,0
1243,2023-05-28,1828.85,1930.00,1822.31,1908.36,2905772.688,2023-05-28 23:59:59.999,5415391316.17548,2351903,1529200.675,2851174938.38755,0
1244,2023-05-29,1908.36,1928.20,1872.00,1891.50,2477917.179,2023-05-29 23:59:59.999,4704184612.17120,2042709,1238706.239,2352058957.00346,0
1245,2023-05-30,1891.51,1917.00,1880.02,1899.81,2207189.760,2023-05-30 23:59:59.999,4200115983.30630,1950161,1088473.738,2071480220.50580,0
1246,2023-05-31,1899.81,1906.57,1845.00,1872.84,2656970.771,2023-05-31 23:59:59.999,4967704528.00343,2173059,1284460.200,2401620012.60467,0
1247,2023-06-01,1872.85,1889.61,1837.94,1860.59,2605797.159,2023-06-01 23:59:59.999,4857143174.47570,2178965,1288478.470,2402158194.98644,0
1248,2023-06-02,1860.59,1911.00,1846.00,1905.58,2646266.390,2023-06-02 23:59:59.999,4992858140.85456,2296378,1340916.464,2530367163.60785,0
1249,2023-06-03,1905.59,1907.09,1878.50,1890.91,1280350.751,2023-06-03 23:59:59.999,2427982701.83077,1270285,624525.602,1184488750.14261,0
1250,2023-06-04,1890.90,1914.53,1883.19,1888.54,1547682.823,2023-06-04 23:59:59.999,2939610066.72539,1434481,764805.045,1452784775.80217,0
1251,2023-06-05,1888.54,1890.01,1775.00,1810.03,4257292.031,2023-06-05 23:59:59.999,7829891468.02886,3278110,2031022.328,3735831484.46925,0
1252,2023-06-06,1810.03,1898.00,1796.00,1883.26,4333156.268,2023-06-06 23:59:59.999,7988336481.22652,3334936,2241039.993,4132356771.19762,0
1253,2023-06-07,1883.26,1897.20,1820.00,1831.31,3703943.621,2023-06-07 23:59:59.999,6871014307.48630,3143949,1815291.688,3367950615.43161,0
1254,2023-06-08,1831.32,1861.41,1827.42,1844.94,1833404.039,2023-06-08 23:59:59.999,3381316556.27167,1890782,922499.105,1701570593.31107,0
1255,2023-06-09,1844.93,1854.77,1825.00,1839.61,1930535.751,2023-06-09 23:59:59.999,3552821831.16830,1864032,952406.122,1753073868.15895,0
1256,2023-06-10,1839.61,1844.80,1712.08,1750.64,5551171.332,2023-06-10 23:59:59.999,9774108050.69357,4207698,2683133.418,4722405750.17928,0
1257,2023-06-11,1750.65,1778.36,1737.29,1751.80,2030813.582,2023-06-11 23:59:59.999,3559919133.52975,2005358,1013588.810,1777028014.26622,0
1258,2023-06-12,1751.80,1759.32,1717.50,1741.61,2615423.791,2023-06-12 23:59:59.999,4546659536.76596,2493537,1285318.796,2234849129.43602,0
1259,2023-06-13,1741.60,1766.53,1722.53,1739.24,2978916.867,2023-06-13 23:59:59.999,5193391874.76180,2661438,1496623.638,2609581841.66132,0
1260,2023-06-14,1739.24,1749.65,1625.50,1650.18,3962845.762,2023-06-14 23:59:59.999,6743167988.43778,3011779,1877819.531,3196728771.28422,0
1261,2023-06-15,1650.19,1680.00,1625.56,1665.64,3284979.384,2023-06-15 23:59:59.999,5417639691.08114,2694714,1634652.419,2696209524.80342,0
1262,2023-06-16,1665.64,1730.00,1644.65,1717.31,3099475.105,2023-06-16 23:59:59.999,5225967567.41919,2642700,1597160.640,2694154039.03345,0
1263,2023-06-17,1717.31,1775.00,1713.38,1727.20,2161730.858,2023-06-17 23:59:59.999,3756474597.35009,1966345,1081036.901,1878967507.70796,0
1264,2023-06-18,1727.19,1747.50,1710.77,1719.99,1638597.358,2023-06-18 23:59:59.999,2834954534.14003,1617954,804245.787,1391764492.92036,0
1265,2023-06-19,1719.99,1753.00,1689.29,1736.21,2591602.407,2023-06-19 23:59:59.999,4467229390.33761,2337219,1297281.428,2236816445.50176,0
1266,2023-06-20,1736.20,1796.84,1713.57,1791.37,3466422.973,2023-06-20 23:59:59.999,6080886439.10825,3113824,1778252.848,3120673088.48950,0
1267,2023-06-21,1791.37,1901.60,1786.56,1888.31,5330798.831,2023-06-21 23:59:59.999,9829732060.96629,4491068,2676902.493,4936106697.00964,0
1268,2023-06-22,1888.30,1933.70,1862.00,1871.36,3137860.418,2023-06-22 23:59:59.999,5950906236.05417,3050141,1562217.337,2963271671.93831,0
1269,2023-06-23,1871.37,1938.48,1859.96,1892.20,3405962.433,2023-06-23 23:59:59.999,6453773157.88428,3157195,1694368.580,3211033496.79690,0
1270,2023-06-24,1892.20,1905.60,1863.00,1874.48,1763224.894,2023-06-24 23:59:59.999,3321937126.86462,1924133,859977.779,1620435429.27686,0
1271,2023-06-25,1874.47,1929.96,1867.84,1898.27,2781158.136,2023-06-25 23:59:59.999,5289332862.49297,2826509,1388813.932,2641581494.16430,0
1272,2023-06-26,1898.26,1909.32,1836.00,1858.14,3400509.135,2023-06-26 23:59:59.999,6370416998.95966,3162920,1629906.774,3054086373.00139,0
1273,2023-06-27,1858.14,1912.65,1854.14,1889.05,2829280.124,2023-06-27 23:59:59.999,5325411157.57672,2751693,1443244.701,2717068618.00114,0
1274,2023-06-28,1889.05,1889.65,1811.89,1827.26,3088158.070,2023-06-28 23:59:59.999,5721684180.26515,2614615,1448220.376,2683306950.41087,0
1275,2023-06-29,1827.26,1879.98,1827.02,1851.19,2244626.491,2023-06-29 23:59:59.999,4161267238.70473,2066231,1138449.423,2110648193.27948,0
1276,2023-06-30,1851.18,1947.31,1820.00,1933.41,5961506.278,2023-06-30 23:59:59.999,11262001146.78503,4411637,3009003.519,5685871065.17313,0
1277,2023-07-01,1933.42,1944.69,1908.55,1924.08,1584006.709,2023-07-01 23:59:59.999,3044484799.23761,1625797,796168.922,1530276966.44960,0
1278,2023-07-02,1924.08,1964.00,1883.55,1937.69,2602287.765,2023-07-02 23:59:59.999,5000254512.61926,2103960,1291071.172,2481730922.12985,0
1279,2023-07-03,1937.69,1978.00,1933.04,1955.00,2783862.146,2023-07-03 23:59:59.999,5455730800.61678,2360367,1405631.215,2754986241.00081,0
1280,2023-07-04,1955.00,1967.91,1930.37,1935.72,1913551.422,2023-07-04 23:59:59.999,3733154567.49133,1669357,939300.533,1832725047.47165,0
1281,2023-07-05,1935.72,1942.22,1892.90,1909.88,2290593.319,2023-07-05 23:59:59.999,4386390984.97652,1992180,1116275.998,2137876511.50572,0
1282,2023-07-06,1909.88,1957.94,1844.47,1844.82,4219617.366,2023-07-06 23:59:59.999,8025247594.29251,3152119,2057982.477,3915836529.02027,0
1283,2023-07-07,1844.81,1877.51,1823.74,1870.00,2150375.881,2023-07-07 23:59:59.999,3994359583.46465,1880387,1042857.500,1937342003.66714,0
1284,2023-07-08,1870.00,1873.10,1841.28,1864.45,1144653.748,2023-07-08 23:59:59.999,2127599970.73217,1140915,554985.308,1031638575.51181,0
1285,2023-07-09,1864.45,1878.98,1855.20,1861.81,1315813.529,2023-07-09 23:59:59.999,2455983243.42244,1242924,649584.518,1212551153.40483,0
1286,2023-07-10,1861.81,1904.96,1845.09,1879.34,2457486.761,2023-07-10 23:59:59.999,4599947109.42808,1893733,1257725.227,2354609787.44919,0
1287,2023-07-11,1879.35,1892.32,1861.10,1877.66,1690867.909,2023-07-11 23:59:59.999,3168583574.56770,1481905,827010.251,1549910425.24150,0
1288,2023-07-12,1877.66,1901.86,1863.15,1870.81,2514859.274,2023-07-12 23:59:59.999,4739014879.90064,2096738,1254990.160,2365212494.01906,0
1289,2023-07-13,1870.82,2014.80,1861.59,2004.78,5072952.783,2023-07-13 23:59:59.999,9872664104.00889,3321989,2644445.768,5147581658.61575,0
1290,2023-07-14,2004.77,2031.28,1896.80,1936.74,4202754.580,2023-07-14 23:59:59.999,8269315805.54650,3071455,2059111.021,4053421710.97666,0
1291,2023-07-15,1936.74,1945.89,1925.54,1930.40,1111948.993,2023-07-15 23:59:59.999,2150367734.53819,1118661,545402.380,1054795469.91407,0
1292,2023-07-16,1930.40,1942.78,1912.09,1920.97,1270216.239,2023-07-16 23:59:59.999,2450221634.39045,1207129,627896.640,1211296705.60358,0
1293,2023-07-17,1920.97,1935.45,1872.00,1910.37,2551243.537,2023-07-17 23:59:59.999,4862622170.96846,2036621,1254136.356,2390640011.10460,0
1294,2023-07-18,1910.37,1916.62,1875.00,1896.46,1989216.045,2023-07-18 23:59:59.999,3773730051.42879,1697737,969002.119,1838454108.77460,0
1295,2023-07-19,1896.47,1925.00,1881.00,1887.55,2046151.353,2023-07-19 23:59:59.999,3896411754.63565,1922215,1012288.970,1927862728.48311,0
1296,2023-07-20,1887.55,1928.81,1875.60,1890.56,2682007.640,2023-07-20 23:59:59.999,5094834736.36539,2322459,1327609.113,2522542496.07014,0
1297,2023-07-21,1890.56,1905.97,1883.42,1890.84,1423334.683,2023-07-21 23:59:59.999,2693663745.42729,1367103,689935.958,1305889938.35254,0
1298,2023-07-22,1890.84,1896.85,1835.39,1865.60,1146954.994,2023-07-22 23:59:59.999,2154869158.92295,1075435,532186.047,1000228577.21009,0
1299,2023-07-23,1865.60,1904.57,1856.68,1887.86,1545904.444,2023-07-23 23:59:59.999,2907676982.84785,1409113,793198.550,1491978313.51174,0
1300,2023-07-24,1887.85,1890.20,1829.00,1849.04,2113287.416,2023-07-24 23:59:59.999,3919275815.32224,1897904,996408.233,1847680176.13681,0
1301,2023-07-25,1849.04,1868.54,1844.50,1856.91,1320722.986,2023-07-25 23:59:59.999,2451833082.62795,1328165,662243.950,1229477142.93225,0
1302,2023-07-26,1856.91,1887.79,1846.90,1870.98,1946701.756,2023-07-26 23:59:59.999,3628405350.49632,1708874,1005260.859,1873907356.63653,0
1303,2023-07-27,1870.97,1885.57,1854.00,1860.28,1593279.389,2023-07-27 23:59:59.999,2978878030.26490,1417004,779440.579,1457276599.42233,0
1304,2023-07-28,1860.29,1883.76,1855.57,1873.39,1378048.230,2023-07-28 23:59:59.999,2576729426.74340,1219487,693925.831,1297560912.84423,0
1305,2023-07-29,1873.38,1886.19,1868.56,1879.85,749505.043,2023-07-29 23:59:59.999,1405661589.82189,751626,388500.308,728653364.67202,0
1306,2023-07-30,1879.86,1885.00,1845.56,1860.76,1386061.233,2023-07-30 23:59:59.999,2588400428.31909,1210044,670091.701,1251499550.35679,0
1307,2023-07-31,1860.77,1876.73,1850.08,1855.39,1421399.856,2023-07-31 23:59:59.999,2648009197.68637,1219991,700919.539,1305915442.04879,0
1308,2023-08-01,1855.40,1875.87,1808.47,1873.05,2857111.757,2023-08-01 23:59:59.999,5253762221.92050,1998672,1427051.020,2624935205.76073,0
1309,2023-08-02,1873.06,1879.27,1820.00,1839.07,2433052.599,2023-08-02 23:59:59.999,4499307943.90133,1819159,1173293.130,2169843298.13394,0
1310,2023-08-03,1839.07,1858.90,1825.00,1834.69,1708783.419,2023-08-03 23:59:59.999,3145302649.42659,1355571,845442.710,1556344906.98860,0
1311,2023-08-04,1834.69,1851.00,1808.77,1829.40,1914149.705,2023-08-04 23:59:59.999,3512140548.40425,1496727,951612.842,1746523507.72868,0
1312,2023-08-05,1829.40,1838.62,1826.70,1835.50,649573.659,2023-08-05 23:59:59.999,1190327889.76681,634724,325352.514,596212794.12981,0
1313,2023-08-06,1835.50,1838.60,1825.00,1829.38,804165.426,2023-08-06 23:59:59.999,1473035578.85485,704305,391074.683,716376190.21179,0
1314,2023-08-07,1829.39,1846.86,1800.00,1828.18,2235036.668,2023-08-07 23:59:59.999,4078589895.09430,1694489,1104861.941,2016417338.40522,0
1315,2023-08-08,1828.18,1878.00,1825.35,1855.36,2299167.676,2023-08-08 23:59:59.999,4246702788.46169,1782666,1189879.770,2198223583.18393,0
1316,2023-08-09,1855.36,1871.28,1845.18,1854.70,1405393.116,2023-08-09 23:59:59.999,2608828366.62844,1203325,707642.124,1313665276.21180,0
1317,2023-08-10,1854.69,1865.38,1844.81,1851.42,1190359.595,2023-08-10 23:59:59.999,2206051375.26295,1022074,580202.134,1075359575.26292,0
1318,2023-08-11,1851.43,1857.99,1834.52,1848.04,1079579.870,2023-08-11 23:59:59.999,1994538363.42238,894262,526457.122,972773800.02674,0
1319,2023-08-12,1848.04,1853.02,1845.35,1849.14,450661.209,2023-08-12 23:59:59.999,833424956.61809,478354,223779.048,413851499.05956,0
1320,2023-08-13,1849.14,1861.93,1833.40,1840.09,841324.653,2023-08-13 23:59:59.999,1554669146.88981,746373,413565.853,764309121.11672,0
